Display,Row,Column,Plane,Timepoint,Time [s],Field,Object ID,X,Y,Tracked Organoids Selected Selected - Age [s],Tracked Organoids Selected Selected - Current Displacement X [px],Tracked Organoids Selected Selected - Current Displacement Y [px],Tracked Organoids Selected Selected - Track Point X,Tracked Organoids Selected Selected - Track Point Y,Tracked Organoids Selected Selected - Region Area [µm_],Tracked Organoids Selected Selected - Region Roundness,Tracked Organoids Selected Selected - Region Symmetry 02,Tracked Organoids Selected Selected - Region Symmetry 03,Tracked Organoids Selected Selected - Region Symmetry 04,Tracked Organoids Selected Selected - Region Symmetry 05,Tracked Organoids Selected Selected - Region Symmetry 12,Tracked Organoids Selected Selected - Region Symmetry 13,Tracked Organoids Selected Selected - Region Symmetry 14,Tracked Organoids Selected Selected - Region Symmetry 15,Tracked Organoids Selected Selected - Region Threshold Compactness 30%,Tracked Organoids Selected Selected - Region Threshold Compactness 40%,Tracked Organoids Selected Selected - Region Threshold Compactness 50%,Tracked Organoids Selected Selected - Region Threshold Compactness 60%,Tracked Organoids Selected Selected - Region Axial Small Length,Tracked Organoids Selected Selected - Region Axial Length Ratio,Tracked Organoids Selected Selected - Region Radial Mean,Tracked Organoids Selected Selected - Region Radial Relative Deviation,Tracked Organoids Selected Selected - Region Profile 1/2,Tracked Organoids Selected Selected - Region Profile 2/2,Tracked Organoids Selected Selected - Region Brightfield SER Spot 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Hole 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Edge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Ridge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Valley 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Saddle 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Bright 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Dark 1 px,Tracked Organoids Selected Selected - Class,Tracked Organoids Selected Selected - Regression A-B,Tracked Organoids Selected Selected - Live,Tracked Organoids Selected Selected - Dead,Tracked Organoids Selected Selected - Number of Nuclei (DRAQ7+)- per Object,Tracked Organoids Selected Selected - Intensity Nucleus Mean Smoothed Mean,Tracked Organoids Selected Selected - Dead (DRAQ7+),Tracked Organoids Selected Selected - Live (DRAQ7-),Compound,Concentration,Cell Type,Cell Count
TRUE,B,3,1,0,0,1,45,176,817,0,0,0,174,820,969.7,0.9296,0.1841,0.1126,0.03262,0.03323,0.2709,0.1613,0.06371,0.06163,1.059,1.059,1.019,0.3986,10.4,0.6905,12.02,0.3995,0.9656,1.042,0.003941,0.001716,0.02437,0.005155,0.00797,0.007163,0.007954,0.008568,A,-0.6945,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,1,46,548,819,0,0,0,551,820,750.7,1.004,0.06935,0.01062,0.01719,0.0159,0.1045,0.01956,0.01769,0.02073,1.137,1.137,0.2838,1.06,10.04,0.8705,10.05,0.396,0.9505,1.065,0.003911,0.00208,0.03105,0.005623,0.008646,0.009541,0.008327,0.009412,A,-0.7873,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,1,47,1201,831,0,0,0,1200,834,947,0.9915,0.115,0.03227,0.02059,0.00578,0.1602,0.05237,0.03052,0.008211,1.121,1.121,0.897,0.4037,10.99,0.8105,11.53,0.3834,0.9688,1.034,0.004652,0.002074,0.02994,0.006505,0.01038,0.009253,0.009708,0.01106,A,-1.028,1,0,1,152.6,1,0,Media,,13154,
TRUE,B,3,1,0,0,1,48,1268,853,0,0,0,1268,853,1609,0.9874,0.06276,0.005629,0.009199,0.01369,0.08961,0.01044,0.01696,0.0191,1.11,1.11,1.11,1.076,15.12,0.8904,15.09,0.3684,0.9875,1.009,0.003412,0.00227,0.02648,0.006768,0.008729,0.006062,0.008925,0.009819,A,-1.028,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,1,49,1041,885,0,0,0,1064,889,4735,0.7832,0.3896,0.0492,0.1271,0.09249,0.5319,0.0768,0.2091,0.129,0.8963,0.8963,0.203,0.4109,19.36,0.4677,29.61,0.437,0.9913,1.004,0.003944,0.002159,0.02736,0.006099,0.008307,0.006775,0.008797,0.009301,A,-1.038,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,1,50,715,896,0,0,0,712,899,1964,0.9272,0.1538,0.1045,0.05734,0.07654,0.2092,0.1471,0.07461,0.11,1.048,1.048,1.02,0.2463,15.8,0.7647,17.2,0.3787,0.983,1.012,0.004093,0.002449,0.02966,0.00645,0.00878,0.007514,0.009206,0.009986,A,-1.484,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,1,704,44,0,0,0,703,46,1837,0.9795,0.1543,0.01303,0.02424,0.04035,0.2284,0.01403,0.02107,0.05245,1.1,1.1,1.1,0.4687,14.81,0.7355,16.53,0.3794,1.003,0.9977,0.003315,0.002466,0.02398,0.005624,0.00716,0.006355,0.007831,0.008475,A,-0.515,1,0,1,152.5,1,0,Media,,13154,
TRUE,B,3,1,0,0,2,2,515,64,0,0,0,514,62,1861,0.9123,0.174,0.05684,0.04148,0.02301,0.2557,0.08224,0.07707,0.04052,1.033,1.033,1.033,0.254,14.56,0.7053,16.66,0.3864,0.984,1.012,0.004376,0.003161,0.0301,0.007955,0.01037,0.008343,0.01085,0.01197,A,-1.387,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,3,1165,121,0,0,0,1167,117,1952,0.8905,0.1793,0.1436,0.1062,0.08079,0.283,0.2176,0.1691,0.1358,1.011,1.011,0.6569,0.3219,14.72,0.6671,17.18,0.4389,0.9576,1.033,0.003299,0.002066,0.02897,0.005777,0.007564,0.005971,0.007952,0.008552,A,-2.259,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,4,997,135,0,0,0,998,136,1284,0.9681,0.04987,0.04328,0.01827,0.009912,0.08429,0.06293,0.03668,0.01791,1.093,1.093,0.647,0.4294,13.37,0.8852,13.33,0.3795,0.9642,1.031,0.003489,0.001836,0.02683,0.004765,0.00687,0.006142,0.007209,0.0077,A,-1.825,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,5,1242,143,0,0,0,1242,145,1141,0.9898,0.1008,0.04666,0.06064,0.02947,0.1433,0.0843,0.0943,0.05006,1.116,1.116,0.4752,0.498,12.23,0.8218,12.71,0.3853,0.9666,1.033,0.003164,0.002086,0.02584,0.004971,0.00653,0.005998,0.007076,0.007559,A,-1.513,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,6,651,173,0,0,0,639,173,2274,0.8536,0.3203,0.1006,0.01492,0.02314,0.4337,0.1346,0.03613,0.04118,0.9725,0.9725,0.9725,0.2591,14.73,0.5643,19.58,0.414,0.9916,1.006,0.004171,0.002331,0.02567,0.00633,0.008957,0.006935,0.009202,0.01005,A,-0.9732,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,7,954,185,0,0,0,957,186,1099,0.989,0.07975,0.03716,0.01695,0.01711,0.1203,0.05908,0.02185,0.02647,1.116,1.116,1.116,0.6381,12.35,0.8525,12.61,0.3736,1.008,0.9924,0.003202,0.002306,0.02336,0.006284,0.007575,0.005832,0.008357,0.008771,A,-0.5418,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,8,1082,197,0,0,0,1084,198,972.7,0.9732,0.02092,0.02312,0.01695,0.001568,0.03103,0.03633,0.02911,0.005063,1.102,1.102,1.102,0.7123,12.19,0.9598,11.66,0.3749,0.9858,1.015,0.003433,0.001883,0.0251,0.005726,0.007159,0.005407,0.008006,0.00805,A,-1.375,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,9,1284,228,0,0,0,1289,230,1176,0.9198,0.2737,0.1225,0.0693,0.04467,0.3809,0.1599,0.1221,0.07038,1.046,1.046,0.7793,0.5368,10.7,0.5961,13.7,0.4048,0.9674,1.035,0.003374,0.001972,0.02767,0.004782,0.007085,0.006624,0.007091,0.007993,A,-1.528,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,10,1194,252,0,0,0,1186,251,2861,0.6146,0.2425,0.3838,0.1775,0.1882,0.3189,0.4656,0.2183,0.2695,0.7314,0.5412,0.2485,0.7412,21.78,0.6724,25.53,0.412,1.011,0.99,0.003222,0.002136,0.02369,0.004949,0.006833,0.006278,0.007153,0.007929,B,0.401,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,11,952,289,0,0,0,949,299,2078,0.8844,0.2928,0.09321,0.04376,0.02614,0.385,0.1183,0.04857,0.01514,1.004,1.004,1.004,1.004,14.9,0.613,18.8,0.3875,1.021,0.9844,0.002866,0.002238,0.02078,0.005284,0.005992,0.005253,0.007089,0.007242,B,0.2188,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,12,867,293,0,0,0,860,295,1215,0.9111,0.2805,0.0727,0.09167,0.03002,0.4064,0.09572,0.1556,0.05147,1.037,1.037,1.037,1.037,10.57,0.566,14.02,0.4131,0.9873,1.013,0.004015,0.002288,0.02198,0.006553,0.008722,0.006922,0.009248,0.009739,B,0.4386,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,13,1144,308,0,0,0,1143,305,1283,0.733,0.4294,0.1799,0.2253,0.2069,0.5947,0.253,0.3463,0.3049,0.8581,0.8581,0.8581,0.2874,9.927,0.4108,16.65,0.4812,0.9939,1.009,0.003579,0.002033,0.02253,0.005019,0.007292,0.007328,0.007504,0.008214,B,0.7174,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,14,566,310,0,0,0,563,309,1039,0.785,0.1763,0.2753,0.0959,0.0971,0.2654,0.3828,0.1516,0.1696,0.913,0.913,0.913,0.2686,11.68,0.6883,13.37,0.432,0.9806,1.029,0.00385,0.001654,0.0225,0.004425,0.0073,0.007227,0.007232,0.007917,B,0.077,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,15,1021,357,0,0,0,1022,357,1561,0.9874,0.02248,0.01743,0.007161,0.0157,0.03141,0.02435,0.01253,0.02165,1.11,1.11,1.11,0.7076,15.7,0.9592,15.09,0.3601,1.041,0.969,0.002844,0.00288,0.02834,0.007491,0.008647,0.005492,0.009148,0.01025,A,-1.432,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,16,1112,374,0,0,0,1113,373,1787,0.8583,0.1784,0.161,0.06724,0.1111,0.2521,0.247,0.0919,0.1796,0.9796,0.9796,0.9796,0.3166,15.14,0.7185,16.94,0.4165,0.9958,1.004,0.003916,0.002347,0.02712,0.005987,0.008748,0.007462,0.008693,0.009821,A,-0.6032,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,17,797,423,0,0,0,803,428,1833,0.7831,0.334,0.03111,0.05096,0.01335,0.4509,0.0458,0.07124,0.03523,0.9042,0.9042,0.9042,0.2364,13.19,0.5519,17.82,0.4181,0.9917,1.008,0.003396,0.002445,0.0255,0.005653,0.007773,0.006506,0.007897,0.009035,A,-1.197,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,18,621,415,0,0,0,621,419,934.2,0.9296,0.1886,0.08481,0.04906,0.01592,0.2837,0.1343,0.093,0.03835,1.059,1.059,0.8553,0.3681,9.989,0.6721,11.69,0.4172,0.9664,1.042,0.003585,0.00213,0.02571,0.00554,0.008157,0.006878,0.007953,0.009091,A,-1.219,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,19,474,449,0,0,0,473,449,1288,0.9889,0.04612,0.0458,0.03457,0.005847,0.07534,0.06455,0.05066,0.004965,1.114,1.114,1.114,0.2899,13.59,0.9032,13.4,0.3792,0.9767,1.02,0.003602,0.001885,0.02796,0.005769,0.008444,0.006546,0.008209,0.009203,A,-1.883,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,20,1210,457,0,0,0,1210,457,1052,0.9959,0.02004,0.02044,0.02299,0.009207,0.02923,0.02957,0.03215,0.01686,1.124,1.124,1.124,0.4762,12.66,0.9622,12.12,0.3685,0.9773,1.023,0.003191,0.00271,0.02584,0.007732,0.009528,0.006702,0.009631,0.0109,A,-1.163,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,21,788,469,0,0,0,786,470,1488,0.9356,0.09506,0.04738,0.06233,0.06944,0.1657,0.07536,0.0993,0.1121,1.059,1.059,0.3685,0.7308,13.67,0.7853,14.55,0.396,0.9569,1.038,0.003552,0.002057,0.02436,0.005696,0.007888,0.006522,0.008092,0.008817,A,-0.6877,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,22,405,483,0,0,0,407,484,1571,0.9737,0.08518,0.08325,0.02057,0.02461,0.123,0.1252,0.03309,0.04359,1.096,1.096,1.096,0.3286,14.72,0.847,15.09,0.3731,0.9904,1.008,0.003233,0.00225,0.02361,0.006025,0.007402,0.006031,0.008109,0.008562,A,-0.8927,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,23,1063,486,0,0,0,1065,487,1612,0.939,0.165,0.03961,0.02607,0.04715,0.2369,0.05699,0.04399,0.06669,1.061,1.061,1.061,0.3084,13.78,0.73,15.45,0.379,0.9711,1.024,0.003851,0.002152,0.02596,0.005932,0.008333,0.007249,0.008532,0.009261,A,-0.9684,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,24,515,526,0,0,0,516,530,1584,0.9297,0.09867,0.08089,0.04467,0.05875,0.1419,0.1215,0.06704,0.09063,1.052,1.052,1.052,0.3132,14.76,0.8323,15.23,0.3847,0.9941,1.005,0.002947,0.002371,0.02507,0.005844,0.007435,0.006015,0.007747,0.008684,A,-1.066,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,25,1103,550,0,0,0,1104,554,856.3,0.9686,0.07537,0.002396,0.01469,0.009601,0.1127,0.002541,0.02084,0.01485,1.099,1.099,1.099,1.099,10.86,0.8599,11.06,0.3655,0.9895,1.013,0.003861,0.002561,0.02078,0.006678,0.007952,0.006543,0.009133,0.009291,B,0.517,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,26,409,582,0,0,0,409,582,1106,0.8458,0.1689,0.04418,0.0654,0.04982,0.2298,0.06416,0.08454,0.06667,0.9729,0.9729,0.9729,0.9729,11.77,0.7437,13.06,0.3746,1.006,0.9933,0.004263,0.002305,0.02398,0.006008,0.007797,0.00577,0.008938,0.008981,A,-0.3424,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,27,493,587,0,0,0,495,589,1150,0.8993,0.1237,0.1133,0.04404,0.02514,0.1779,0.1587,0.0631,0.04287,1.026,1.026,0.3614,1.047,12.17,0.791,12.96,0.3802,0.9654,1.036,0.003112,0.002083,0.02339,0.004565,0.006396,0.007336,0.006733,0.007455,B,0.0746,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,28,1052,607,0,0,0,1057,607,3168,0.8591,0.2797,0.07203,0.1478,0.06793,0.4155,0.1079,0.2301,0.09571,0.9751,0.9751,0.2335,0.3876,17.09,0.5501,23.17,0.4145,0.9853,1.008,0.003646,0.002094,0.02472,0.005234,0.00717,0.006963,0.007759,0.008175,A,-0.5298,1,0,1,223,1,0,Media,,13154,
TRUE,B,3,1,0,0,2,29,657,610,0,0,0,668,606,1210,0.5796,0.3535,0.1505,0.1665,0.1308,0.5231,0.2454,0.2926,0.2166,0.7055,0.7055,0.411,0.9458,10.65,0.453,16.44,0.4831,0.9478,1.086,0.003874,0.001513,0.02734,0.004394,0.00735,0.007248,0.007201,0.007832,A,-0.6958,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,30,388,631,0,0,0,391,633,3018,0.9048,0.2213,0.08751,0.03858,0.0613,0.3002,0.1337,0.04613,0.09407,1.021,1.021,1.021,0.2156,18.44,0.6777,21.65,0.39,0.9871,1.007,0.003231,0.00226,0.02405,0.006546,0.007955,0.005812,0.008587,0.00907,A,-1.07,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,31,795,642,0,0,0,801,636,1997,0.8464,0.3022,0.1724,0.139,0.1238,0.4472,0.2552,0.2274,0.2081,0.9666,0.9666,0.9666,0.2623,13.71,0.5202,19.13,0.4539,1.024,0.9801,0.003892,0.002492,0.02649,0.005713,0.008621,0.00731,0.008409,0.009802,A,-0.2316,1,0,1,171,1,0,Media,,13154,
TRUE,B,3,1,0,0,2,32,286,647,0,0,0,294,635,1852,0.7229,0.4957,0.04054,0.08464,0.05144,0.5957,0.06193,0.1238,0.07696,0.8439,0.8439,0.4409,0.3769,12.66,0.4571,19.89,0.4156,0.9732,1.03,0.003413,0.002048,0.02371,0.005225,0.007341,0.006058,0.007546,0.008301,A,-0.9377,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,33,587,663,0,0,0,592,671,2283,0.7424,0.3656,0.2034,0.1706,0.2287,0.5225,0.3235,0.2621,0.3639,0.8612,0.8612,0.3694,0.3763,14.61,0.4658,22.02,0.485,1.002,0.9981,0.003685,0.00202,0.03044,0.005933,0.008206,0.007533,0.008417,0.009064,A,-0.7313,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,34,1085,750,0,0,0,1086,752,921.4,0.9872,0.01702,0.04624,0.01117,0.004913,0.02565,0.06515,0.015,0.008638,1.117,1.117,1.117,1.117,12.12,0.9619,11.67,0.3496,1.029,0.9675,0.002855,0.002332,0.01961,0.005489,0.006456,0.005672,0.007325,0.007741,B,0.7758,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,35,1292,780,0,0,0,1291,775,1881,0.9252,0.2664,0.04474,0.06915,0.009206,0.3671,0.06994,0.1021,0.02845,1.046,1.046,0.9181,0.3906,13.53,0.6123,17.07,0.3883,0.9434,1.041,0.003268,0.001986,0.02728,0.004404,0.006923,0.006077,0.006666,0.007872,A,-2.211,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,36,729,816,0,0,0,726,819,1884,0.8536,0.243,0.11,0.1779,0.06556,0.3642,0.1614,0.2606,0.1038,0.9744,0.9744,0.9744,0.6066,13.96,0.5958,17.84,0.4096,1.003,0.9976,0.004377,0.002196,0.02398,0.005131,0.008215,0.007285,0.008267,0.009188,B,0.1366,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,37,231,828,0,0,0,223,828,1027,0.7796,0.4003,0.1757,0.1775,0.1038,0.5586,0.2485,0.2821,0.1778,0.9077,0.9077,0.9077,0.3447,8.857,0.4376,14.11,0.4749,0.9687,1.05,0.003806,0.002151,0.02228,0.004924,0.006888,0.006228,0.007617,0.007976,A,-0.391,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,38,358,846,0,0,0,347,863,1709,0.6933,0.6766,0.07541,0.2462,0.1685,0.7734,0.1185,0.382,0.219,0.8151,0.8151,0.4233,0.3641,10.28,0.3095,22.45,0.4462,1,0.9999,0.00396,0.002055,0.02656,0.005257,0.007994,0.007024,0.008044,0.008869,A,-0.3726,1,0,1,177.2,1,0,Media,,13154,
TRUE,B,3,1,0,0,2,39,1180,877,0,0,0,1181,877,1133,0.9854,0.04026,0.01024,0.007246,0.01911,0.05838,0.01126,0.007035,0.02773,1.112,1.112,1.112,0.3916,12.94,0.9277,12.59,0.3775,0.99,1.009,0.00397,0.002162,0.02879,0.006373,0.008453,0.007267,0.009059,0.009423,A,-1.452,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,40,1076,944,0,0,0,1077,944,816.8,0.9894,0.1131,0.02481,0.01145,0.009598,0.1706,0.04166,0.02691,0.01391,1.121,1.121,1.121,0.3205,10.08,0.7942,10.67,0.3926,0.9673,1.041,0.003793,0.001834,0.026,0.005564,0.007841,0.006802,0.008153,0.0086,A,-1.375,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,41,297,962,0,0,0,299,963,1514,0.9452,0.08807,0.03794,0.0209,0.00534,0.1265,0.05796,0.03489,0.009473,1.068,1.068,1.068,0.3042,14.23,0.8507,14.51,0.3815,0.9578,1.033,0.00279,0.002174,0.0243,0.005358,0.006935,0.00577,0.007155,0.008049,A,-1.613,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,42,813,963,0,0,0,812,965,1370,0.9586,0.04112,0.04045,0.04794,0.02728,0.06376,0.06162,0.06845,0.04204,1.083,1.083,1.083,0.4611,14.26,0.9161,14,0.3695,0.996,1.003,0.003418,0.002246,0.02341,0.006117,0.007486,0.005676,0.008362,0.008604,A,-0.846,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,2,43,429,991,0,0,0,431,991,1751,0.9848,0.04372,0.009202,0.0157,0.00755,0.06455,0.0128,0.02658,0.01027,1.106,1.106,0.5026,0.8146,15.66,0.9191,15.26,0.3884,0.9231,1.053,0.002751,0.001787,0.02445,0.004632,0.00648,0.00548,0.006446,0.007305,A,-1.748,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,1,120,88,0,0,0,118,79,2913,0.6826,0.263,0.1833,0.02297,0.1115,0.3732,0.2611,0.06957,0.1813,0.7993,0.7993,0.7993,0.1954,18.44,0.5976,23.1,0.4593,0.9862,1.011,0.003389,0.002269,0.02308,0.00534,0.007355,0.006255,0.007647,0.008469,A,-0.4578,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,2,294,75,0,0,0,279,67,1408,0.6456,0.6574,0.1394,0.3188,0.215,0.7756,0.2098,0.4557,0.2938,0.7696,0.7696,0.4991,0.7318,9.499,0.2958,21.45,0.4677,0.9223,1.124,0.00381,0.001353,0.03172,0.004224,0.007072,0.006863,0.006992,0.007462,A,-1.962,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,3,1112,129,0,0,0,1119,115,6027,0.6869,0.3228,0.08278,0.1727,0.08518,0.4648,0.08289,0.2537,0.1286,0.7985,0.7985,0.3874,0.1934,24.1,0.5157,33.93,0.4477,0.9852,1.007,0.003474,0.002139,0.02747,0.00561,0.008083,0.006467,0.007976,0.009058,A,-1.472,1,0,3,177.2,1,0,Media,,13154,
TRUE,B,3,1,0,0,3,4,383,90,0,0,0,379,85,1421,0.837,0.3682,0.1648,0.173,0.1101,0.5185,0.2296,0.2732,0.1758,0.9609,0.9609,0.9338,0.317,10.8,0.4715,16.26,0.4621,0.9687,1.035,0.003777,0.001753,0.02926,0.005348,0.007593,0.00702,0.007955,0.008256,A,-1.59,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,5,190,89,0,0,0,190,84,1266,0.5961,0.3513,0.1992,0.1809,0.07683,0.4924,0.2553,0.2969,0.1319,0.7214,0.7214,0.7214,0.3339,11.24,0.4906,16.08,0.5084,0.9821,1.029,0.003999,0.002728,0.03118,0.005854,0.009663,0.007278,0.008679,0.01098,A,-1.881,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,6,1291,93,0,0,0,1302,83,1824,0.755,0.3714,0.04883,0.1083,0.07402,0.4621,0.08444,0.1335,0.09558,0.876,0.876,0.876,0.3952,13.62,0.5611,18.13,0.4235,0.9825,1.018,0.002648,0.002127,0.02295,0.004563,0.005934,0.005015,0.006315,0.007127,A,-1.061,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,7,610,128,0,0,0,610,130,1266,0.9508,0.05101,0.02605,0.03234,0.004782,0.06852,0.04188,0.05246,0.004499,1.076,1.076,1.076,0.3321,13.55,0.9167,13.24,0.3821,0.9744,1.023,0.003148,0.002083,0.02607,0.005665,0.007212,0.005774,0.007741,0.008251,A,-1.819,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,8,232,151,0,0,0,237,156,3382,0.6393,0.05604,0.2965,0.04679,0.1564,0.01233,0.4576,0.0915,0.2371,0.7547,0.7547,0.2249,0.4177,26.32,0.9096,25.03,0.4704,0.9549,1.035,0.004307,0.001986,0.03462,0.005501,0.009639,0.008174,0.008588,0.01032,A,-2.13,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,9,773,164,0,0,0,784,160,1135,0.8202,0.3818,0.08727,0.0636,0.01163,0.505,0.1263,0.1021,0.02881,0.947,0.947,0.5729,0.5346,9.819,0.5064,14.07,0.4405,0.9614,1.052,0.003204,0.001964,0.02502,0.004961,0.00694,0.006781,0.007095,0.007858,A,-1.051,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,10,501,188,0,0,0,501,188,1533,1.004,0.02117,0.007994,0.01047,0.007621,0.03261,0.01601,0.011,0.01223,1.127,1.127,1.127,0.3747,15.38,0.9568,14.73,0.3752,1.019,0.986,0.002854,0.002405,0.02997,0.006974,0.008384,0.005664,0.008735,0.009608,A,-2.248,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,11,31,197,0,0,0,31,198,1262,0.9771,0.01528,0.01677,0.02614,0.01198,0.01807,0.02558,0.04253,0.0193,1.102,1.102,1.102,0.3399,14.1,0.9782,13.36,0.3735,1.005,0.9954,0.003178,0.002381,0.02732,0.006287,0.007784,0.005925,0.008337,0.009039,A,-1.67,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,12,1162,218,0,0,0,1157,216,1290,0.6246,0.3575,0.1751,0.1482,0.1651,0.5428,0.3078,0.2996,0.3168,0.7497,0.7497,0.7497,0.526,11.11,0.4191,17.63,0.5734,0.9811,1.027,0.003538,0.002123,0.02577,0.00577,0.007656,0.006456,0.008158,0.00868,A,-0.5535,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,13,866,237,0,0,0,865,246,3776,0.6339,0.1172,0.1311,0.08368,0.07012,0.1912,0.1794,0.1388,0.09051,0.7486,0.7486,0.6268,0.2971,23.11,0.7575,25.05,0.4093,1.019,0.9865,0.004046,0.002651,0.03094,0.00685,0.009907,0.007407,0.009543,0.01115,A,-1.43,1,0,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,14,380,236,0,0,0,378,232,1403,0.8964,0.205,0.07257,0.04056,0.05078,0.3178,0.1211,0.07673,0.08761,1.02,1.02,0.2572,1.03,12.13,0.642,14.64,0.4198,0.9867,1.013,0.003041,0.001962,0.02343,0.004051,0.006787,0.007523,0.006153,0.007682,B,0.4701,0,1,0,NaN,0,1,Media,,13154,
TRUE,B,3,1,0,0,3,15,134,276,0,0,0,126,281,3654,0.6529,0.3109,0.3334,0.1895,0.1688,0.4342,0.4347,0.2905,0.2648,0.7678,0.7678,0.7678,0.1801,21.23,0.5473,28.26,0.4731,0.9905,1.007,0.003049,0.00247,0.02642,0.005998,0.008159,0.00604,0.007984,0.009428,A,-1.054,1,0,1,204.6,1,0,Media,,13154,
TRUE,B,3,1,0,0,3,16,740,258,0,0,0,739,261,1374,0.7945,0.1057,0.14,0.077,0.03211,0.1643,0.2347,0.133,0.08345,0.9188,0.9188,0.9188,0.3853,13.92,0.7719,14.75,0.4388,0.9977,1.002,0.003769,0.002148,0.0256,0.005862,0.007732,0.006368,0.008394,0.008802,A,-1.031,1,0,0,NaN,0,1,Media,,13154,
